ID;Ano Nascimento;Escolaridade;Estado Civil;Salario Anual;Filhos em Casa;Adolescentes em Casa;Data Cadastro;Ano Cadastro;Mes Cadastro;Dias Desde Ultima Compra;Gasto com Eletronicos;Gasto com Brinquedos;Gasto com Moveis;Gasto com Utilidades;Gasto com Alimentos;Gasto com Vestuario;Numero de Compras com Desconto;Numero de Compras na Web;Numero de Compras via Catalogo;Numero de Compras na Loja;Numero Visitas WebSite Mes;Compra na Campanha 1;Compra na Campanha 2;Compra na Campanha 3;Compra na Campanha 4;Compra na Campanha 5;Comprou;Pais;Total Gasto
8275;1965;Doutorado;Divorciado;47025.0;1;1;2018-09-02;2018;9;6;16;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;Não;Estados Unidos;20.0
10673;1976;Doutorado;Solteiro;68397.0;0;1;2023-02-11;2023;2;6;760;80;466;17;13;80;1;6;9;5;3;0;0;0;0;0;Não;Espanha;1416.0
8799;1984;Doutorado;Solteiro;38175.0;1;0;2023-04-09;2023;4;6;70;6;69;2;3;3;3;3;1;4;7;0;0;0;0;0;Não;Estados Unidos;153.0
67;1972;Mestrado;Solteiro;46423.0;1;1;2022-05-09;2022;5;6;68;0;16;0;0;8;3;2;0;4;7;0;0;0;0;0;Não;Estados Unidos;92.0
9923;1972;Mestrado;Solteiro;46423.0;1;1;2022-05-09;2022;5;6;68;0;16;0;0;8;3;2;0;4;7;0;0;0;0;0;Não;Estados Unidos;92.0
2814;1976;Mestrado;Casado;30560.0;1;0;2023-03-06;2023;3;6;9;1;5;4;5;7;1;1;0;3;7;0;0;0;0;0;Não;Espanha;31.0
2711;1976;Mestrado;Casado;30560.0;1;0;2023-03-06;2023;3;6;9;1;5;4;5;7;1;1;0;3;7;0;0;0;0;0;Não;Chile;31.0
4320;1979;Curso Superior;Solteiro;60152.0;0;1;2023-01-03;2023;1;6;325;83;300;86;58;91;1;6;4;12;3;0;0;0;0;0;Não;Estados Unidos;943.0
10451;1965;Curso Superior;Casado;29672.0;1;1;2020-09-03;2020;9;6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;Não;Espanha;25.0
4198;1965;Curso Superior;Casado;29672.0;1;1;2020-10-03;2020;10;6;9;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;Não;Estados Unidos;25.0
10814;1947;Curso Superior;Casado;70321.0;0;0;2023-01-01;2023;1;6;303;23;751;82;26;191;1;6;5;13;4;0;0;0;0;0;Sim;Estados Unidos;1376.0
944;1962;Curso Superior;Solteiro;56181.0;0;1;2020-08-01;2020;8;6;121;103;69;8;44;48;1;4;2;7;4;0;0;0;0;0;Não;Estados Unidos;393.0
8151;1990;Primeiro Grau;Solteiro;24279.0;0;0;2022-09-12;2022;9;6;16;36;21;20;62;108;1;4;1;3;8;0;0;0;0;0;Não;Estados Unidos;263.0
6184;1969;Doutorado;Solteiro;68462.0;0;0;2019-04-12;2019;4;6;561;64;785;84;128;48;1;3;3;8;1;0;0;0;0;0;Não;Estados Unidos;1670.0
3498;1976;Doutorado;Solteiro;55424.0;0;1;2022-04-11;2022;4;6;462;61;184;10;53;107;4;7;5;9;6;1;0;0;0;0;Sim;Estados Unidos;877.0
2870;1973;Curso Superior;Solteiro;49094.0;0;1;2022-04-09;2022;4;6;376;0;38;11;8;69;5;6;3;6;6;0;0;0;0;0;Não;Estados Unidos;502.0
7342;1961;Segundo Grau;Divorciado;59184.0;0;1;2019-09-09;2019;9;6;341;142;113;259;151;66;3;6;6;12;5;0;0;0;0;0;Não;Estados Unidos;1072.0
1911;1987;Curso Superior;Casado;67430.0;0;0;2019-05-09;2019;5;6;595;97;291;127;133;121;1;11;5;12;6;0;0;0;0;0;Não;Alemanha;1364.0
10862;1960;Mestrado;Solteiro;30522.0;0;1;2022-02-08;2022;2;6;179;8;83;19;11;26;5;1;2;9;2;0;0;0;0;0;Não;Estados Unidos;326.0
2546;1977;Segundo Grau;Solteiro;31878.0;0;1;2021-04-06;2021;4;7;23;4;5;10;5;23;1;1;0;4;3;0;0;0;0;0;Não;Estados Unidos;70.0
3005;1992;Curso Superior;Solteiro;83528.0;0;0;2018-01-05;2018;1;7;530;117;678;134;44;147;1;4;10;8;1;1;0;0;1;0;Sim;Estados Unidos;1650.0
8318;1979;Curso Superior;Casado;90300.0;0;0;2018-03-01;2018;3;7;594;134;786;33;134;57;0;5;6;8;1;0;0;1;0;0;Não;Estados Unidos;1738.0
2930;1978;Mestrado;Solteiro;68092.0;0;0;2023-01-12;2023;1;7;852;60;207;78;36;48;2;2;6;10;5;0;0;0;0;0;Não;Espanha;1281.0
8216;1972;Mestrado;Solteiro;53761.0;1;1;2020-11-10;2020;11;7;158;0;76;13;7;71;6;4;4;3;5;0;0;0;0;0;Não;Brasil;325.0
1212;1973;Curso Superior;Solteiro;52845.0;1;0;2023-07-08;2023;7;7;384;25;292;130;41;64;3;8;8;6;6;1;0;0;0;0;Não;Estados Unidos;936.0
2541;1976;Curso Superior;Solteiro;24027.0;1;0;2020-09-06;2020;9;7;14;7;11;11;0;5;2;2;0;3;8;0;0;0;0;0;Não;Estados Unidos;48.0
10659;1979;Segundo Grau;Casado;7500.0;1;0;2020-07-05;2020;7;7;2;8;11;3;8;21;4;3;2;2;7;0;0;0;0;0;Não;Argentina;53.0
10905;1955;Curso Superior;Casado;42586.0;1;1;2022-09-10;2022;9;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;Sim;Estados Unidos;252.0
8910;1955;Curso Superior;Casado;42586.0;1;1;2022-09-10;2022;9;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;Sim;Estados Unidos;252.0
7349;1973;Primeiro Grau;Casado;9722.0;1;0;2019-02-10;2019;2;7;6;17;16;6;16;42;4;3;1;3;8;0;0;0;0;0;Sim;Estados Unidos;103.0
7872;1975;Doutorado;Solteiro;86836.0;0;0;2019-11-09;2019;11;7;179;21;273;0;21;63;1;6;10;6;5;1;0;1;1;0;Sim;Estados Unidos;557.0
4290;1972;Curso Superior;Solteiro;30467.0;1;0;2021-04-03;2021;4;8;1;3;8;2;5;5;1;1;0;2;7;0;0;0;0;0;Não;Chile;24.0
7408;1952;Doutorado;Solteiro;54549.0;0;1;2018-03-03;2018;3;8;216;2;6;0;0;9;2;5;1;4;7;0;0;0;0;0;Não;Espanha;233.0
9986;1982;Curso Superior;Casado;19444.0;1;0;2021-04-02;2021;4;8;16;0;23;3;2;10;3;4;1;2;7;0;0;0;0;0;Sim;Espanha;54.0
8235;1956;Mestrado;Casado;69245.0;0;1;2021-04-01;2021;4;8;428;30;214;80;30;61;2;6;5;10;3;0;0;0;0;0;Não;Espanha;843.0
10949;1963;Doutorado;Divorciado;72968.0;0;0;2023-01-12;2023;1;8;1092;37;592;145;37;55;1;5;5;8;3;0;0;0;1;0;Sim;Estados Unidos;1958.0
7284;1953;Curso Superior;Solteiro;48686.0;1;2;2020-04-12;2020;4;8;10;0;7;2;0;1;1;1;0;2;8;0;0;0;0;0;Não;Estados Unidos;20.0
9529;1990;Curso Superior;Solteiro;73687.0;0;0;2023-01-11;2023;1;8;559;153;503;218;13;181;1;3;9;9;2;0;0;0;1;0;Sim;Espanha;1627.0
9930;1944;Doutorado;Solteiro;82716.0;0;0;2020-05-11;2020;5;8;606;148;228;15;148;22;1;6;8;13;2;0;0;0;0;0;Não;Chile;1167.0
10270;1981;Segundo Grau;Solteiro;35523.0;1;0;2020-03-10;2020;3;8;11;5;22;12;5;11;2;3;0;3;7;0;0;0;0;0;Não;Alemanha;66.0
760;1975;Doutorado;Divorciado;60554.0;1;0;2020-09-08;2020;9;8;588;7;76;110;15;15;2;8;4;9;6;0;0;0;0;0;Não;Espanha;811.0
5519;1956;Curso Superior;Casado;64090.0;0;1;2020-07-08;2020;7;8;316;58;161;76;51;135;1;6;9;4;5;0;0;0;0;0;Sim;Espanha;797.0
232;1965;Curso Superior;Solteiro;61559.0;0;1;2023-02-07;2023;2;8;279;83;88;32;14;34;1;4;2;10;3;0;0;0;0;0;Não;Estados Unidos;530.0
3009;1962;Doutorado;Divorciado;71670.0;0;0;2020-09-07;2020;9;8;1462;16;128;0;0;160;1;5;3;6;6;0;1;1;0;1;Sim;Estados Unidos;1766.0
6518;1951;Doutorado;Divorciado;67680.0;0;1;2020-11-06;2020;11;8;546;0;48;0;6;6;1;7;3;8;5;0;0;0;0;0;Não;Brasil;606.0
10669;1981;Curso Superior;Solteiro;54386.0;0;1;2023-02-05;2023;2;8;277;21;64;62;21;25;2;3;2;10;3;0;0;0;0;0;Não;Estados Unidos;470.0
5682;1953;Doutorado;Solteiro;64108.0;0;1;2023-04-03;2023;4;8;948;10;86;13;21;21;4;6;9;11;5;0;0;0;0;0;Não;Brasil;1099.0
1570;1951;Doutorado;Casado;69702.0;0;1;2023-01-02;2023;1;8;664;9;240;50;19;57;2;7;7;10;4;0;0;0;0;0;Não;Estados Unidos;1039.0
1497;1952;Curso Superior;Solteiro;47958.0;0;1;2023-01-01;2023;1;8;268;11;88;15;3;22;2;6;3;5;5;0;0;0;0;0;Não;Espanha;407.0
9723;1960;Curso Superior;Solteiro;67716.0;0;1;2020-10-01;2020;10;8;530;142;217;62;9;56;4;7;4;13;5;0;1;0;0;0;Não;Chile;1016.0
7261;1971;Curso Superior;Casado;34600.0;1;1;2020-01-01;2020;1;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;Sim;Estados Unidos;318.0
2452;1971;Curso Superior;Casado;34600.0;1;1;2020-01-01;2020;1;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;Sim;Estados Unidos;318.0
5621;1969;Curso Superior;Solteiro;48752.0;1;1;2019-04-12;2019;4;8;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;Sim;Estados Unidos;316.0
10995;1988;Segundo Grau;Solteiro;15716.0;1;0;2019-04-11;2019;4;8;16;5;30;8;7;26;3;3;0;4;8;0;0;0;0;0;Não;Espanha;92.0
7373;1952;Doutorado;Divorciado;46610.0;0;2;2022-09-10;2022;9;8;96;12;96;33;22;43;6;4;1;6;6;0;0;0;0;0;Sim;Brasil;302.0
5331;1977;Curso Superior;Solteiro;74985.0;0;0;2019-11-09;2019;11;8;587;51;898;247;0;86;1;3;6;7;2;0;0;0;0;0;Não;Alemanha;1869.0
263;1945;Doutorado;Solteiro;45576.0;0;0;2021-03-05;2021;3;9;56;19;29;2;14;25;1;3;1;3;8;0;0;0;0;0;Sim;Estados Unidos;145.0
4619;1945;Doutorado;Solteiro;113734.0;0;0;2021-03-05;2021;3;9;6;2;3;1;262;3;0;27;0;0;1;0;0;0;0;0;Não;Estados Unidos;277.0
940;1987;Curso Superior;Solteiro;57100.0;1;0;2021-04-05;2021;4;9;158;11;99;15;11;17;2;3;2;7;3;0;0;0;0;0;Não;Espanha;311.0
10084;1972;Curso Superior;Solteiro;24434.0;2;0;2021-04-05;2021;4;9;3;2;8;20;0;17;2;2;1;2;7;0;0;0;0;0;Não;Argentina;50.0
6019;1971;Doutorado;Solteiro;37126.0;1;0;2021-02-03;2021;2;9;45;3;9;4;4;7;1;1;2;2;6;1;0;0;0;0;Sim;Estados Unidos;72.0
1463;1958;Curso Superior;Solteiro;45160.0;1;1;2021-07-03;2021;7;9;8;2;5;3;0;3;1;1;0;2;7;0;0;0;0;0;Não;Brasil;21.0
6424;1977;Curso Superior;Casado;33178.0;1;0;2021-02-01;2021;2;9;12;6;2;11;2;16;1;1;0;3;4;0;0;0;0;0;Não;Estados Unidos;49.0
8233;1950;Mestrado;Divorciado;64866.0;0;1;2021-03-01;2021;3;9;508;5;21;7;5;10;4;7;3;7;5;0;1;0;0;0;Não;Chile;556.0
1515;1975;Mestrado;Casado;34176.0;0;1;2021-04-01;2021;4;9;11;2;7;4;2;2;1;1;0;3;3;0;0;0;0;0;Não;Chile;28.0
10855;1968;Mestrado;Solteiro;50014.0;1;0;2021-04-01;2021;4;9;234;14;77;19;10;42;2;4;1;8;5;0;0;0;0;0;Não;Estados Unidos;396.0
10909;1948;Curso Superior;Solteiro;92344.0;0;0;2021-03-01;2021;3;9;992;24;694;51;19;119;0;5;10;5;1;1;0;1;0;0;Não;Brasil;1899.0
3376;1970;Mestrado;Divorciado;55282.0;1;0;2023-07-12;2023;7;9;125;6;73;8;4;19;1;3;1;6;4;0;0;0;0;0;Não;Estados Unidos;235.0
10232;1963;Doutorado;Divorciado;48799.0;0;1;2020-05-11;2020;5;9;174;18;81;28;6;24;3;3;2;7;3;0;0;0;0;0;Não;Estados Unidos;331.0
5547;1982;Doutorado;Solteiro;84169.0;0;0;2020-07-08;2020;7;9;1478;19;403;0;19;0;1;7;6;6;3;0;1;1;0;0;Sim;Estados Unidos;1919.0
8362;1982;Doutorado;Solteiro;84169.0;0;0;2020-07-08;2020;7;9;1478;19;403;0;19;0;1;7;6;6;3;0;1;1;0;0;Sim;Espanha;1919.0
3524;1971;Mestrado;Solteiro;39763.0;1;0;2020-04-08;2020;4;9;80;1;60;4;6;16;2;5;1;2;9;0;0;0;0;0;Sim;Estados Unidos;167.0
10095;1975;Doutorado;Divorciado;74165.0;0;0;2020-01-05;2020;1;9;1001;12;240;16;12;12;1;5;4;10;2;0;0;0;0;0;Não;Chile;1293.0
8897;1965;Curso Superior;Solteiro;42720.0;1;1;2023-01-04;2023;1;9;392;5;91;28;26;112;8;7;3;7;8;0;0;0;0;0;Sim;Alemanha;654.0
466;1944;Curso Superior;Solteiro;65275.0;0;0;2020-03-04;2020;3;9;388;14;218;91;14;21;1;4;3;13;2;0;0;0;0;0;Não;Estados Unidos;746.0
11025;1961;Curso Superior;Solteiro;36443.0;1;1;2020-03-02;2020;3;9;65;0;46;4;3;20;4;3;1;3;8;0;0;0;0;0;Não;Estados Unidos;138.0
2387;1952;Mestrado;Casado;43776.0;1;1;2020-03-02;2020;3;9;177;2;71;3;2;20;6;5;2;4;8;0;0;0;0;0;Sim;Espanha;275.0
1618;1965;Curso Superior;Casado;56046.0;0;0;2020-02-01;2020;2;9;577;0;64;0;0;51;2;10;1;8;8;1;0;0;0;0;Sim;Alemanha;692.0
25;1958;Curso Superior;Solteiro;65148.0;0;1;2022-03-11;2022;3;9;460;35;422;33;12;153;2;6;6;7;4;0;0;0;0;0;Não;Chile;1115.0
3277;1955;Curso Superior;Divorciado;49431.0;0;1;2019-03-08;2019;3;9;219;3;100;26;0;17;2;7;1;5;8;0;0;0;0;0;Não;Estados Unidos;365.0
8566;1961;Doutorado;Casado;32583.0;1;1;2021-03-06;2021;3;10;5;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;Não;Estados Unidos;9.0
2634;1979;Mestrado;Solteiro;16653.0;1;0;2021-04-04;2021;4;10;5;7;31;15;4;7;3;2;1;3;6;0;0;0;0;0;Sim;Estados Unidos;69.0
8036;1971;Segundo Grau;Casado;26850.0;1;1;2021-04-04;2021;4;10;31;1;13;7;2;9;4;2;1;4;4;0;0;0;0;0;Não;Estados Unidos;63.0
8159;1968;Curso Superior;Solteiro;51287.0;1;1;2018-01-04;2018;1;10;117;0;22;13;0;30;3;4;1;3;7;0;0;0;0;0;Não;Estados Unidos;182.0
7628;1973;Segundo Grau;Solteiro;43050.0;1;0;2021-04-03;2021;4;10;30;5;24;6;3;8;2;2;0;4;5;0;0;0;0;0;Não;Estados Unidos;76.0
9597;1969;Curso Superior;Solteiro;73448.0;0;0;2018-10-02;2018;10;10;236;106;189;23;41;130;1;7;2;9;4;0;0;0;0;0;Não;Chile;725.0
1384;1992;Primeiro Grau;Solteiro;17256.0;1;0;2023-04-11;2023;4;10;6;4;14;8;8;22;2;2;1;2;8;1;0;0;0;0;Não;Portugal;62.0
10150;1961;Curso Superior;Solteiro;86429.0;0;0;2023-01-11;2023;1;10;464;28;873;29;18;37;0;7;4;7;2;0;0;0;1;0;Sim;Espanha;1449.0
3885;1983;Doutorado;Solteiro;33569.0;1;0;2023-01-10;2023;1;10;16;2;18;3;0;24;1;1;1;2;8;1;0;0;0;0;Sim;Estados Unidos;63.0
11003;1980;Segundo Grau;Casado;25130.0;1;0;2020-02-10;2020;2;10;2;5;7;0;18;18;2;2;0;3;7;0;0;0;0;0;Não;Chile;50.0
8026;1952;Curso Superior;Solteiro;62998.0;0;1;2023-02-09;2023;2;10;120;58;73;65;89;58;5;5;4;5;5;0;0;0;0;0;Não;Chile;463.0
577;1976;Segundo Grau;Casado;26907.0;1;1;2022-05-08;2022;5;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;Não;Estados Unidos;22.0
8702;1976;Segundo Grau;Casado;26907.0;1;1;2022-05-08;2022;5;10;9;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;Não;Brasil;22.0
5429;1948;Doutorado;Solteiro;45579.0;0;1;2022-05-08;2022;5;10;145;1;33;2;1;1;1;4;1;4;6;0;0;0;0;0;Não;Estados Unidos;183.0
977;1957;Curso Superior;Casado;47320.0;0;1;2020-01-08;2020;1;10;200;19;111;50;15;19;6;5;1;8;6;0;0;0;0;0;Não;Chile;414.0
2793;1976;Doutorado;Divorciado;70179.0;0;1;2023-01-07;2023;1;10;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;Não;Espanha;1034.0
1071;1976;Doutorado;Divorciado;70179.0;0;1;2023-01-07;2023;1;10;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;Não;Portugal;1034.0
5074;1986;Mestrado;Solteiro;28072.0;1;0;2020-08-07;2020;8;10;30;0;10;2;0;5;1;1;0;3;7;0;0;0;0;0;Não;Chile;47.0
2632;1954;Curso Superior;Solteiro;50501.0;1;1;2022-05-06;2022;5;10;297;0;38;13;0;152;7;5;4;4;6;1;0;0;0;0;Sim;Argentina;500.0
6404;1969;Curso Superior;Casado;58917.0;1;2;2023-01-03;2023;1;10;151;7;89;0;7;28;5;4;1;6;5;0;0;0;0;0;Não;Espanha;282.0
10240;1949;Curso Superior;Casado;69372.0;0;0;2023-01-02;2023;1;10;997;26;269;34;13;42;1;10;4;6;4;0;1;1;0;0;Sim;Chile;1381.0
2521;1971;Mestrado;Solteiro;35178.0;1;0;2020-10-01;2020;10;10;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;Sim;Estados Unidos;59.0
4301;1971;Mestrado;Solteiro;35178.0;1;0;2020-10-01;2020;10;10;23;1;13;2;2;18;1;1;1;2;7;1;0;0;0;0;Sim;Brasil;59.0
7381;1968;Curso Superior;Divorciado;75693.0;0;0;2019-06-12;2019;6;10;797;153;293;72;97;30;1;11;4;6;4;0;1;1;1;0;Sim;Estados Unidos;1442.0
2407;1982;Curso Superior;Solteiro;69109.0;0;0;2019-09-11;2019;9;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;Sim;Portugal;1555.0
9064;1982;Curso Superior;Solteiro;69109.0;0;0;2019-09-11;2019;9;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;Sim;Estados Unidos;1555.0
5067;1994;Curso Superior;Casado;80134.0;0;0;2021-02-02;2021;2;11;966;26;282;52;26;26;1;2;7;11;5;0;1;1;1;1;Não;Estados Unidos;1378.0
10281;1970;Curso Superior;Divorciado;64713.0;1;0;2018-07-02;2018;7;11;180;60;241;13;54;54;2;5;5;7;4;0;0;0;0;0;Sim;Brasil;602.0
11191;1986;Curso Superior;Divorciado;41411.0;0;0;2020-07-12;2020;7;11;37;32;38;11;3;18;1;2;1;4;6;0;0;0;0;0;Não;Estados Unidos;139.0
1994;1983;Curso Superior;Solteiro;52290.85259969712;1;0;2023-03-11;2023;3;11;5;5;6;0;2;1;1;1;0;2;7;0;0;0;0;0;Não;Portugal;19.0
2552;1955;Doutorado;Solteiro;55521.0;1;2;2023-04-10;2023;4;11;416;0;26;0;0;4;9;6;3;6;7;0;1;0;0;0;Sim;Estados Unidos;446.0
6720;1968;Mestrado;Casado;43795.0;0;1;2023-01-10;2023;1;11;314;11;53;4;3;107;3;7;3;4;7;0;1;0;0;0;Sim;Estados Unidos;492.0
4557;1970;Curso Superior;Casado;22070.0;1;0;2020-04-10;2020;4;11;10;7;19;8;2;21;2;2;2;2;6;0;0;0;0;0;Não;Espanha;67.0
1183;1949;Mestrado;Solteiro;36408.0;1;1;2023-01-09;2023;1;11;9;1;4;3;2;3;1;1;0;2;6;0;0;0;0;0;Não;Alemanha;22.0
4186;1950;Curso Superior;Casado;34026.0;1;1;2020-05-08;2020;5;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;Não;Chile;76.0
1419;1950;Curso Superior;Casado;34026.0;1;1;2020-05-08;2020;5;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;Não;Estados Unidos;76.0
967;1976;Curso Superior;Solteiro;46049.0;1;1;2023-01-07;2023;1;11;342;9;112;19;14;19;10;5;2;9;7;0;0;0;0;0;Sim;Estados Unidos;515.0
1048;1972;Mestrado;Solteiro;35641.0;1;0;2023-02-07;2023;2;11;63;3;67;8;9;28;2;3;1;4;7;0;0;0;0;0;Sim;Espanha;178.0
9262;1984;Segundo Grau;Casado;32414.0;0;0;2020-04-07;2020;4;11;20;6;5;0;9;12;1;1;0;3;7;1;0;0;0;0;Não;Espanha;52.0
3427;1955;Doutorado;Solteiro;59821.0;0;1;2020-11-04;2020;11;11;629;0;70;0;0;35;6;11;2;7;8;0;0;0;0;0;Não;Espanha;734.0
5892;1980;Curso Superior;Solteiro;34968.0;1;0;2020-10-04;2020;10;11;158;6;45;8;2;2;7;3;2;5;7;0;0;0;0;0;Não;Espanha;221.0
8911;1967;Doutorado;Solteiro;56320.0;0;1;2020-08-04;2020;8;11;201;53;172;116;77;83;3;5;4;9;4;0;0;0;0;0;Não;Estados Unidos;702.0
6606;1969;Mestrado;Solteiro;70091.0;1;0;2023-08-03;2023;8;11;964;34;137;15;0;11;2;5;2;10;8;0;1;0;0;0;Não;Estados Unidos;1161.0
2677;1956;Curso Superior;Casado;46097.0;0;1;2023-08-03;2023;8;11;72;24;68;65;4;8;5;3;1;6;4;0;0;0;0;0;Não;Espanha;241.0
252;1963;Doutorado;Divorciado;41003.0;0;0;2023-02-03;2023;2;11;123;133;142;71;44;88;1;6;2;8;6;0;0;0;0;0;Não;Espanha;601.0
9860;1959;Curso Superior;Casado;44911.0;0;1;2023-03-03;2023;3;11;159;0;22;2;1;31;3;4;1;4;7;0;0;0;0;0;Não;Estados Unidos;215.0
1388;1975;Curso Superior;Solteiro;33249.0;1;0;2022-05-02;2022;5;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;Não;Brasil;112.0
979;1975;Curso Superior;Solteiro;33249.0;1;0;2022-05-02;2022;5;11;6;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;Não;Estados Unidos;112.0
7494;1950;Doutorado;Divorciado;42873.0;1;1;2023-01-01;2023;1;11;209;0;40;3;2;15;4;6;1;4;8;0;0;0;0;0;Não;Chile;269.0
10490;1969;Doutorado;Solteiro;51039.0;1;1;2020-07-12;2020;7;11;100;64;79;65;0;109;2;6;2;4;7;0;0;0;0;0;Não;Brasil;417.0
3403;1958;Doutorado;Casado;78952.0;0;1;2022-04-09;2022;4;11;1170;19;594;99;76;134;2;2;5;12;6;0;0;0;0;0;Não;Estados Unidos;2092.0
2715;1966;Mestrado;Divorciado;29435.0;1;1;2019-06-08;2019;6;11;70;3;37;4;2;64;4;3;2;2;9;0;0;0;0;0;Sim;Chile;180.0
4828;1954;Curso Superior;Divorciado;79865.0;0;1;2021-04-06;2021;4;12;71;99;278;185;121;38;1;5;10;5;1;0;0;0;0;0;Não;Espanha;792.0
92;1988;Curso Superior;Solteiro;34176.0;1;0;2018-11-05;2018;11;12;5;7;24;19;14;20;4;3;0;4;6;0;0;0;0;0;Não;Chile;89.0
3312;1988;Curso Superior;Solteiro;34176.0;1;0;2018-12-05;2018;12;12;5;7;24;19;14;20;4;3;0;4;6;0;0;0;0;0;Não;Argentina;89.0
11176;1970;Doutorado;Casado;65968.0;0;1;2019-12-05;2019;12;12;376;9;83;19;4;4;2;5;4;7;3;0;0;0;0;0;Não;Chile;495.0
1446;1956;Mestrado;Solteiro;86424.0;0;0;2018-05-04;2018;5;12;387;68;569;89;45;68;1;6;9;12;1;0;0;0;0;0;Não;Espanha;1226.0
9699;1966;Curso Superior;Divorciado;67272.0;0;1;2023-01-12;2023;1;12;357;35;271;28;28;14;3;6;2;12;5;0;0;0;0;0;Não;Estados Unidos;733.0
9790;1957;Curso Superior;Solteiro;78499.0;0;0;2023-04-11;2023;4;12;912;72;170;47;36;97;1;11;3;4;4;0;0;1;0;0;Sim;Chile;1334.0
2324;1972;Curso Superior;Casado;77044.0;0;1;2023-03-10;2023;3;12;625;38;242;50;34;76;2;7;11;11;4;1;0;0;0;0;Não;Estados Unidos;1065.0
5080;1993;Curso Superior;Solteiro;70515.0;0;0;2023-01-10;2023;1;12;420;0;452;182;64;140;1;6;6;4;2;0;0;0;0;0;Sim;Portugal;1258.0
4992;1975;Mestrado;Casado;17459.0;1;0;2023-01-09;2023;1;12;6;4;16;3;10;30;3;3;1;2;7;0;0;0;0;0;Sim;Estados Unidos;69.0
7849;1970;Doutorado;Solteiro;80336.0;0;0;2020-09-09;2020;9;12;209;19;456;160;142;66;1;2;9;13;1;0;0;0;0;0;Não;Estados Unidos;1052.0
4808;1956;Curso Superior;Solteiro;15759.0;0;0;2020-05-09;2020;5;12;1;2;5;6;0;3;1;1;0;2;7;0;0;0;0;0;Não;Estados Unidos;17.0
10401;1976;Segundo Grau;Casado;26326.0;0;0;2020-04-09;2020;4;12;1;0;5;0;3;9;1;0;0;3;3;0;0;0;0;0;Não;Alemanha;18.0
7793;1976;Curso Superior;Casado;62061.0;0;1;2023-08-08;2023;8;12;641;7;84;0;30;38;3;10;4;7;6;0;1;0;0;0;Não;Estados Unidos;800.0
9303;1976;Curso Superior;Solteiro;5305.0;0;1;2023-02-07;2023;2;12;12;4;7;1;3;5;0;1;0;0;13;0;0;0;0;0;Não;Argentina;32.0
6853;1982;Mestrado;Solteiro;75777.0;0;0;2020-04-07;2020;4;12;712;26;538;69;13;80;1;3;6;11;1;0;1;1;0;0;Sim;Brasil;1438.0
7366;1982;Mestrado;Solteiro;75777.0;0;0;2020-04-07;2020;4;12;712;26;538;69;13;80;1;3;6;11;1;0;1;1;0;0;Sim;Argentina;1438.0
9780;1971;Mestrado;Casado;71499.0;0;1;2023-04-06;2023;4;12;465;25;132;136;0;37;2;8;3;13;4;0;0;0;0;0;Não;Estados Unidos;795.0
7573;1978;Doutorado;Solteiro;31626.0;1;0;2020-10-05;2020;10;12;39;1;9;2;1;34;1;2;1;2;7;1;0;0;0;0;Sim;Alemanha;86.0
1379;1992;Mestrado;Casado;42670.0;0;0;2023-03-04;2023;3;12;154;2;46;20;4;15;1;4;2;4;4;0;0;0;0;0;Não;Espanha;241.0
8923;1973;Curso Superior;Solteiro;83917.0;0;0;2022-05-04;2022;5;12;514;22;732;42;198;79;1;6;7;7;3;0;0;0;0;0;Sim;Estados Unidos;1587.0
3547;1969;Mestrado;Casado;41021.0;1;0;2022-02-12;2022;2;12;14;7;9;6;16;12;2;2;0;3;6;0;0;0;0;0;Sim;Espanha;64.0
8707;1956;Curso Superior;Solteiro;79456.0;0;0;2022-04-08;2022;4;12;565;42;548;64;83;99;1;5;6;4;3;0;0;0;0;0;Sim;Estados Unidos;1401.0
1891;1980;Mestrado;Divorciado;78789.0;0;0;2019-08-08;2019;8;12;667;50;850;21;83;83;1;4;6;5;2;0;0;0;0;0;Sim;Estados Unidos;1754.0
6271;1952;Doutorado;Solteiro;50870.0;0;1;2021-04-06;2021;4;13;53;0;8;0;0;2;1;2;0;3;5;0;0;0;0;0;Não;Estados Unidos;63.0
